fips_code,county,state_name,LSAD
26061,Houghton,Michigan,County
30095,Stillwater,Montana,County
36007,Broome,New York,County
37181,Vance,North Carolina,County
40099,Murray,Oklahoma,County
48335,Mitchell,Texas,County
49003,Box Elder,Utah,County
55095,Polk,Wisconsin,County
26107,Mecosta,Michigan,County
40029,Coal,Oklahoma,County
53009,Clallam,Washington,County
13079,Crawford,Georgia,County
51165,Rockingham,Virginia,County
6069,San Benito,California,County
23029,Washington,Maine,County
29227,Worth,Missouri,County
30057,Madison,Montana,County
42009,Bedford,Pennsylvania,County
48329,Midland,Texas,County
6111,Ventura,California,County
19081,Hancock,Iowa,County
40015,Caddo,Oklahoma,County
48153,Floyd,Texas,County
55017,Chippewa,Wisconsin,County
72097,Mayagüez,Puerto Rico,Muno
6017,El Dorado,California,County
27117,Pipestone,Minnesota,County
13309,Wheeler,Georgia,County
35043,Sandoval,New Mexico,County
37033,Caswell,North Carolina,County
48221,Hood,Texas,County
48443,Terrell,Texas,County
15005,Kalawao,Hawaii,County
26019,Benzie,Michigan,County
29033,Carroll,Missouri,County
30019,Daniels,Montana,County
6109,Tuolumne,California,County
37025,Cabarrus,North Carolina,County
39003,Allen,Ohio,County
51175,Southampton,Virginia,County
29013,Bates,Missouri,County
29167,Polk,Missouri,County
8083,Montezuma,Colorado,County
39127,Perry,Ohio,County
6065,Riverside,California,County
8075,Logan,Colorado,County
21111,Jefferson,Kentucky,County
41039,Lane,Oregon,County
39085,Lake,Ohio,County
49013,Duchesne,Utah,County
29143,New Madrid,Missouri,County
36009,Cattaraugus,New York,County
40117,Pawnee,Oklahoma,County
51005,Alleghany,Virginia,County
5053,Grant,Arkansas,County
20059,Franklin,Kansas,County
20141,Osborne,Kansas,County
27075,Lake,Minnesota,County
29123,Madison,Missouri,County
6031,Kings,California,County
39121,Noble,Ohio,County
48325,Medina,Texas,County
21131,Leslie,Kentucky,County
29093,Iron,Missouri,County
47095,Lake,Tennessee,County
1083,Limestone,Alabama,County
27085,McLeod,Minnesota,County
30063,Missoula,Montana,County
35051,Sierra,New Mexico,County
37199,Yancey,North Carolina,County
51093,Isle of Wight,Virginia,County
55135,Waupaca,Wisconsin,County
40145,Wagoner,Oklahoma,County
42055,Franklin,Pennsylvania,County
53013,Columbia,Washington,County
16075,Payette,Idaho,County
47187,Williamson,Tennessee,County
48495,Winkler,Texas,County
8047,Gilpin,Colorado,County
18103,Miami,Indiana,County
19181,Warren,Iowa,County
29077,Greene,Missouri,County
36001,Albany,New York,County
19041,Clay,Iowa,County
31005,Arthur,Nebraska,County
48389,Reeves,Texas,County
51107,Loudoun,Virginia,County
37079,Greene,North Carolina,County
45003,Aiken,South Carolina,County
55007,Bayfield,Wisconsin,County
20039,Decatur,Kansas,County
21103,Henry,Kentucky,County
22047,Iberville,Louisiana,Parish
45001,Abbeville,South Carolina,County
48491,Williamson,Texas,County
17145,Perry,Illinois,County
19015,Boone,Iowa,County
22039,Evangeline,Louisiana,Parish
42027,Centre,Pennsylvania,County
48507,Zavala,Texas,County
51099,King George,Virginia,County
30061,Mineral,Montana,County
54053,Mason,West Virginia,County
30031,Gallatin,Montana,County
30067,Park,Montana,County
31021,Burt,Nebraska,County
37141,Pender,North Carolina,County
48263,Kent,Texas,County
22059,La Salle,Louisiana,Parish
42023,Cameron,Pennsylvania,County
42093,Montour,Pennsylvania,County
60050,Western District,American Samoa,
13101,Echols,Georgia,County
16003,Adams,Idaho,County
19063,Emmet,Iowa,County
13255,Spalding,Georgia,County
26063,Huron,Michigan,County
36035,Fulton,New York,County
20209,Wyandotte,Kansas,County
21229,Washington,Kentucky,County
37071,Gaston,North Carolina,County
51019,Bedford,Virginia,County
29111,Lewis,Missouri,County
45037,Edgefield,South Carolina,County
2150,Kodiak Island,Alaska,Borough
12005,Bay,Florida,County
29021,Buchanan,Missouri,County
30089,Sanders,Montana,County
19109,Kossuth,Iowa,County
21117,Kenton,Kentucky,County
24029,Kent,Maryland,County
34023,Middlesex,New Jersey,County
6099,Stanislaus,California,County
12125,Union,Florida,County
21101,Henderson,Kentucky,County
46111,Sanborn,South Dakota,County
47105,Loudon,Tennessee,County
48327,Menard,Texas,County
48403,Sabine,Texas,County
2070,Dillingham,Alaska,CA
5113,Polk,Arkansas,County
20191,Sumner,Kansas,County
29001,Adair,Missouri,County
54067,Nicholas,West Virginia,County
54069,Ohio,West Virginia,County
55089,Ozaukee,Wisconsin,County
5121,Randolph,Arkansas,County
51179,Stafford,Virginia,County
72073,Jayuya,Puerto Rico,Muno
18113,Noble,Indiana,County
21153,Magoffin,Kentucky,County
38061,Mountrail,North Dakota,County
12031,Duval,Florida,County
28001,Adams,Mississippi,County
31181,Webster,Nebraska,County
42097,Northumberland,Pennsylvania,County
27027,Clay,Minnesota,County
36077,Otsego,New York,County
39095,Lucas,Ohio,County
40109,Oklahoma,Oklahoma,County
18161,Union,Indiana,County
28039,George,Mississippi,County
28123,Scott,Mississippi,County
36079,Putnam,New York,County
38015,Burleigh,North Dakota,County
38049,McHenry,North Dakota,County
29129,Mercer,Missouri,County
39025,Clermont,Ohio,County
48099,Coryell,Texas,County
48431,Sterling,Texas,County
13029,Bryan,Georgia,County
27071,Koochiching,Minnesota,County
46102,Oglala Lakota County,South Dakota,
20009,Barton,Kansas,County
21151,Madison,Kentucky,County
22115,Vernon,Louisiana,Parish
38095,Towner,North Dakota,County
5125,Saline,Arkansas,County
17165,Saline,Illinois,County
40081,Lincoln,Oklahoma,County
45031,Darlington,South Carolina,County
50027,Windsor,Vermont,County
13159,Jasper,Georgia,County
20125,Montgomery,Kansas,County
40067,Jefferson,Oklahoma,County
48281,Lampasas,Texas,County
51199,York,Virginia,County
6033,Lake,California,County
19087,Henry,Iowa,County
21195,Pike,Kentucky,County
31173,Thurston,Nebraska,County
48127,Dimmit,Texas,County
18015,Carroll,Indiana,County
46057,Hamlin,South Dakota,County
6107,Tulare,California,County
19083,Hardin,Iowa,County
21067,Fayette,Kentucky,County
39055,Geauga,Ohio,County
48351,Newton,Texas,County
17201,Winnebago,Illinois,County
27169,Winona,Minnesota,County
29061,Daviess,Missouri,County
34041,Warren,New Jersey,County
42059,Greene,Pennsylvania,County
46039,Deuel,South Dakota,County
60040,Swains Island,American Samoa,
13043,Candler,Georgia,County
17181,Union,Illinois,County
47041,DeKalb,Tennessee,County
72025,Caguas,Puerto Rico,Muno
72119,Río Grande,Puerto Rico,Muno
31035,Clay,Nebraska,County
35057,Torrance,New Mexico,County
39001,Adams,Ohio,County
48055,Caldwell,Texas,County
49055,Wayne,Utah,County
72081,Lares,Puerto Rico,Muno
12131,Walton,Florida,County
18145,Shelby,Indiana,County
29187,St. Francois,Missouri,County
5037,Cross,Arkansas,County
21093,Hardin,Kentucky,County
28137,Tate,Mississippi,County
40037,Creek,Oklahoma,County
19141,O'Brien,Iowa,County
13011,Banks,Georgia,County
39099,Mahoning,Ohio,County
18085,Kosciusko,Indiana,County
31095,Jefferson,Nebraska,County
46047,Fall River,South Dakota,County
17167,Sangamon,Illinois,County
22127,Winn,Louisiana,Parish
40087,McClain,Oklahoma,County
47117,Marshall,Tennessee,County
48287,Lee,Texas,County
1105,Perry,Alabama,County
41045,Malheur,Oregon,County
46105,Perkins,South Dakota,County
47071,Hardin,Tennessee,County
2188,Northwest Arctic,Alaska,Borough
35009,Curry,New Mexico,County
36003,Allegany,New York,County
54031,Hardy,West Virginia,County
5051,Garland,Arkansas,County
6019,Fresno,California,County
17079,Jasper,Illinois,County
54007,Braxton,West Virginia,County
31103,Keya Paha,Nebraska,County
55073,Marathon,Wisconsin,County
18039,Elkhart,Indiana,County
42019,Butler,Pennsylvania,County
51670,Hopewell,Virginia,City
51820,Waynesboro,Virginia,City
18025,Crawford,Indiana,County
18099,Marshall,Indiana,County
20003,Anderson,Kansas,County
25013,Hampden,Massachusetts,County
28029,Copiah,Mississippi,County
40085,Love,Oklahoma,County
51790,Staunton,Virginia,City
1019,Cherokee,Alabama,County
47103,Lincoln,Tennessee,County
55025,Dane,Wisconsin,County
17069,Hardin,Illinois,County
21013,Bell,Kentucky,County
26011,Arenac,Michigan,County
26101,Manistee,Michigan,County
31091,Hooker,Nebraska,County
31155,Saunders,Nebraska,County
48255,Karnes,Texas,County
72089,Luquillo,Puerto Rico,Muno
51185,Tazewell,Virginia,County
5035,Crittenden,Arkansas,County
31065,Furnas,Nebraska,County
37133,Onslow,North Carolina,County
38037,Grant,North Dakota,County
40107,Okfuskee,Oklahoma,County
20085,Jackson,Kansas,County
21145,McCracken,Kentucky,County
40069,Johnston,Oklahoma,County
46115,Spink,South Dakota,County
1039,Covington,Alabama,County
13037,Calhoun,Georgia,County
13265,Taliaferro,Georgia,County
20201,Washington,Kansas,County
37151,Randolph,North Carolina,County
18101,Martin,Indiana,County
48441,Taylor,Texas,County
27063,Jackson,Minnesota,County
48405,San Augustine,Texas,County
55027,Dodge,Wisconsin,County
5009,Boone,Arkansas,County
5077,Lee,Arkansas,County
18049,Fulton,Indiana,County
22041,Franklin,Louisiana,Parish
39107,Mercer,Ohio,County
18133,Putnam,Indiana,County
37167,Stanly,North Carolina,County
53049,Pacific,Washington,County
30093,Silver Bow,Montana,County
48385,Real,Texas,County
13227,Pickens,Georgia,County
22013,Bienville,Louisiana,Parish
39021,Champaign,Ohio,County
48429,Stephens,Texas,County
13277,Tift,Georgia,County
24039,Somerset,Maryland,County
30077,Powell,Montana,County
46029,Codington,South Dakota,County
51121,Montgomery,Virginia,County
18033,DeKalb,Indiana,County
21143,Lyon,Kentucky,County
26069,Iosco,Michigan,County
31139,Pierce,Nebraska,County
41063,Wallowa,Oregon,County
18147,Spencer,Indiana,County
21065,Estill,Kentucky,County
47169,Trousdale,Tennessee,County
13121,Fulton,Georgia,County
20101,Lane,Kansas,County
22103,St. Tammany,Louisiana,Parish
25027,Worcester,Massachusetts,County
45081,Saluda,South Carolina,County
47099,Lawrence,Tennessee,County
8125,Yuma,Colorado,County
24033,Prince George's,Maryland,County
26035,Clare,Michigan,County
28087,Lowndes,Mississippi,County
31057,Dundy,Nebraska,County
55031,Douglas,Wisconsin,County
13143,Haralson,Georgia,County
17039,De Witt,Illinois,County
18129,Posey,Indiana,County
26075,Jackson,Michigan,County
33019,Sullivan,New Hampshire,County
13139,Hall,Georgia,County
19197,Wright,Iowa,County
20093,Kearny,Kansas,County
29105,Laclede,Missouri,County
39019,Carroll,Ohio,County
51097,King and Queen,Virginia,County
51139,Page,Virginia,County
8087,Morgan,Colorado,County
30049,Lewis and Clark,Montana,County
18051,Gibson,Indiana,County
21019,Boyd,Kentucky,County
8071,Las Animas,Colorado,County
26025,Calhoun,Michigan,County
47021,Cheatham,Tennessee,County
48031,Blanco,Texas,County
55003,Ashland,Wisconsin,County
56033,Sheridan,Wyoming,County
21139,Livingston,Kentucky,County
28033,DeSoto,Mississippi,County
47171,Unicoi,Tennessee,County
72057,Guayama,Puerto Rico,Muno
34019,Hunterdon,New Jersey,County
34033,Salem,New Jersey,County
37097,Iredell,North Carolina,County
39131,Pike,Ohio,County
26071,Iron,Michigan,County
31013,Box Butte,Nebraska,County
36017,Chenango,New York,County
39147,Seneca,Ohio,County
51161,Roanoke,Virginia,County
18151,Steuben,Indiana,County
51047,Culpeper,Virginia,County
17147,Piatt,Illinois,County
21169,Metcalfe,Kentucky,County
26103,Marquette,Michigan,County
39109,Miami,Ohio,County
17001,Adams,Illinois,County
17113,McLean,Illinois,County
20195,Trego,Kansas,County
28125,Sharkey,Mississippi,County
31087,Hitchcock,Nebraska,County
37037,Chatham,North Carolina,County
48275,Knox,Texas,County
13301,Warren,Georgia,County
16073,Owyhee,Idaho,County
18011,Boone,Indiana,County
38021,Dickey,North Dakota,County
2180,Nome,Alaska,CA
19075,Grundy,Iowa,County
46009,Bon Homme,South Dakota,County
54005,Boone,West Virginia,County
55083,Oconto,Wisconsin,County
55091,Pepin,Wisconsin,County
8051,Gunnison,Colorado,County
12091,Okaloosa,Florida,County
13081,Crisp,Georgia,County
13183,Long,Georgia,County
13257,Stephens,Georgia,County
46117,Stanley,South Dakota,County
72061,Guaynabo,Puerto Rico,Muno
13259,Stewart,Georgia,County
48029,Bexar,Texas,County
6073,San Diego,California,County
42045,Delaware,Pennsylvania,County
48469,Victoria,Texas,County
49029,Morgan,Utah,County
51067,Franklin,Virginia,County
51760,Richmond,Virginia,City
4015,Mohave,Arizona,County
39175,Wyandot,Ohio,County
40013,Bryan,Oklahoma,County
40061,Haskell,Oklahoma,County
47125,Montgomery,Tennessee,County
48197,Hardeman,Texas,County
5115,Pope,Arkansas,County
13241,Rabun,Georgia,County
28149,Warren,Mississippi,County
37175,Transylvania,North Carolina,County
40139,Texas,Oklahoma,County
46071,Jackson,South Dakota,County
1107,Pickens,Alabama,County
1119,Sumter,Alabama,County
37003,Alexander,North Carolina,County
39171,Williams,Ohio,County
45065,McCormick,South Carolina,County
48115,Dawson,Texas,County
5081,Little River,Arkansas,County
4012,La Paz,Arizona,County
13273,Terrell,Georgia,County
17029,Coles,Illinois,County
17143,Peoria,Illinois,County
18149,Starke,Indiana,County
39081,Jefferson,Ohio,County
46035,Davison,South Dakota,County
48119,Delta,Texas,County
54039,Kanawha,West Virginia,County
21227,Warren,Kentucky,County
29153,Ozark,Missouri,County
51735,Poquoson,Virginia,City
72033,Cataño,Puerto Rico,Muno
31023,Butler,Nebraska,County
37159,Rowan,North Carolina,County
47109,McNairy,Tennessee,County
48135,Ector,Texas,County
28023,Clarke,Mississippi,County
29047,Clay,Missouri,County
48407,San Jacinto,Texas,County
19149,Plymouth,Iowa,County
21135,Lewis,Kentucky,County
51021,Bland,Virginia,County
8069,Larimer,Colorado,County
19019,Buchanan,Iowa,County
19195,Worth,Iowa,County
21171,Monroe,Kentucky,County
22091,St. Helena,Louisiana,Parish
39111,Monroe,Ohio,County
72087,Loíza,Puerto Rico,Muno
1031,Coffee,Alabama,County
27127,Redwood,Minnesota,County
30053,Lincoln,Montana,County
37165,Scotland,North Carolina,County
48415,Scurry,Texas,County
20207,Woodson,Kansas,County
28119,Quitman,Mississippi,County
34005,Burlington,New Jersey,County
38031,Foster,North Dakota,County
38069,Pierce,North Dakota,County
39141,Ross,Ohio,County
5005,Baxter,Arkansas,County
5095,Monroe,Arkansas,County
6089,Shasta,California,County
39129,Pickaway,Ohio,County
39163,Vinton,Ohio,County
48311,McMullen,Texas,County
21073,Franklin,Kentucky,County
24003,Anne Arundel,Maryland,County
53019,Ferry,Washington,County
56001,Albany,Wyoming,County
12095,Orange,Florida,County
51053,Dinwiddie,Virginia,County
69085,Northern Islands Municipality,Northern Mariana Islands,
40089,McCurtain,Oklahoma,County
27149,Stevens,Minnesota,County
36113,Warren,New York,County
38077,Richland,North Dakota,County
40119,Payne,Oklahoma,County
48081,Coke,Texas,County
1045,Dale,Alabama,County
13119,Franklin,Georgia,County
26129,Ogemaw,Michigan,County
29119,McDonald,Missouri,County
42025,Carbon,Pennsylvania,County
8005,Arapahoe,Colorado,County
12133,Washington,Florida,County
16021,Boundary,Idaho,County
51103,Lancaster,Virginia,County
56035,Sublette,Wyoming,County
6053,Monterey,California,County
46127,Union,South Dakota,County
54081,Raleigh,West Virginia,County
13205,Mitchell,Georgia,County
19069,Franklin,Iowa,County
27153,Todd,Minnesota,County
42037,Columbia,Pennsylvania,County
48401,Rusk,Texas,County
48473,Waller,Texas,County
19009,Audubon,Iowa,County
19099,Jasper,Iowa,County
19157,Poweshiek,Iowa,County
47127,Moore,Tennessee,County
1131,Wilcox,Alabama,County
12087,Monroe,Florida,County
18139,Rush,Indiana,County
29083,Henry,Missouri,County
32031,Washoe,Nevada,County
36023,Cortland,New York,County
6075,San Francisco,California,County
20081,Haskell,Kansas,County
48381,Randall,Texas,County
21203,Rockcastle,Kentucky,County
22093,St. James,Louisiana,Parish
26017,Bay,Michigan,County
27003,Anoka,Minnesota,County
32019,Lyon,Nevada,County
12001,Alachua,Florida,County
17109,McDonough,Illinois,County
19037,Chickasaw,Iowa,County
21147,McCreary,Kentucky,County
21237,Wolfe,Kentucky,County
47085,Humphreys,Tennessee,County
20115,Marion,Kansas,County
28067,Jones,Mississippi,County
51035,Carroll,Virginia,County
12007,Bradford,Florida,County
20047,Edwards,Kansas,County
31055,Douglas,Nebraska,County
48107,Crosby,Texas,County
19003,Adams,Iowa,County
26045,Eaton,Michigan,County
16063,Lincoln,Idaho,County
27031,Cook,Minnesota,County
30107,Wheatland,Montana,County
37161,Rutherford,North Carolina,County
54049,Marion,West Virginia,County
21089,Greenup,Kentucky,County
28037,Franklin,Mississippi,County
26055,Grand Traverse,Michigan,County
28103,Noxubee,Mississippi,County
36061,New York,New York,County
48233,Hutchinson,Texas,County
20019,Chautauqua,Kansas,County
27091,Martin,Minnesota,County
35023,Hidalgo,New Mexico,County
22101,St. Mary,Louisiana,Parish
22111,Union,Louisiana,Parish
37163,Sampson,North Carolina,County
24510,Baltimore,Maryland,City
31059,Fillmore,Nebraska,County
31141,Platte,Nebraska,County
27017,Carlton,Minnesota,County
31153,Sarpy,Nebraska,County
4011,Greenlee,Arizona,County
18163,Vanderburgh,Indiana,County
19111,Lee,Iowa,County
22037,East Feliciana,Louisiana,Parish
28065,Jefferson Davis,Mississippi,County
32009,Esmeralda,Nevada,County
48169,Garza,Texas,County
51065,Fluvanna,Virginia,County
53073,Whatcom,Washington,County
2016,Aleutians West,Alaska,CA
8045,Garfield,Colorado,County
13271,Telfair,Georgia,County
21109,Jackson,Kentucky,County
49005,Cache,Utah,County
19035,Cherokee,Iowa,County
45067,Marion,South Carolina,County
13103,Effingham,Georgia,County
13111,Fannin,Georgia,County
39051,Fulton,Ohio,County
42041,Cumberland,Pennsylvania,County
51683,Manassas,Virginia,City
26145,Saginaw,Michigan,County
29171,Putnam,Missouri,County
36119,Westchester,New York,County
46041,Dewey,South Dakota,County
47161,Stewart,Tennessee,County
48027,Bell,Texas,County
48065,Carson,Texas,County
51143,Pittsylvania,Virginia,County
38043,Kidder,North Dakota,County
40019,Carter,Oklahoma,County
23023,Sagadahoc,Maine,County
19053,Decatur,Iowa,County
26159,Van Buren,Michigan,County
29179,Reynolds,Missouri,County
30043,Jefferson,Montana,County
31015,Boyd,Nebraska,County
34001,Atlantic,New Jersey,County
12065,Jefferson,Florida,County
13163,Jefferson,Georgia,County
38035,Grand Forks,North Dakota,County
39113,Montgomery,Ohio,County
40043,Dewey,Oklahoma,County
46095,Mellette,South Dakota,County
51570,Colonial Heights,Virginia,City
1113,Russell,Alabama,County
19171,Tama,Iowa,County
21205,Rowan,Kentucky,County
28061,Jasper,Mississippi,County
28147,Walthall,Mississippi,County
27007,Beltrami,Minnesota,County
28021,Claiborne,Mississippi,County
29069,Dunklin,Missouri,County
8115,Sedgwick,Colorado,County
13077,Coweta,Georgia,County
21047,Christian,Kentucky,County
45007,Anderson,South Carolina,County
47189,Wilson,Tennessee,County
72107,Orocovis,Puerto Rico,Muno
13165,Jenkins,Georgia,County
17073,Henry,Illinois,County
18017,Cass,Indiana,County
20015,Butler,Kansas,County
37085,Harnett,North Carolina,County
56031,Platte,Wyoming,County
17091,Kankakee,Illinois,County
29217,Vernon,Missouri,County
33009,Grafton,New Hampshire,County
42039,Crawford,Pennsylvania,County
48445,Terry,Texas,County
48479,Webb,Texas,County
8103,Rio Blanco,Colorado,County
17185,Wabash,Illinois,County
27053,Hennepin,Minnesota,County
39115,Morgan,Ohio,County
31113,Logan,Nebraska,County
48085,Collin,Texas,County
48285,Lavaca,Texas,County
26087,Lapeer,Michigan,County
45075,Orangeburg,South Carolina,County
19167,Sioux,Iowa,County
47163,Sullivan,Tennessee,County
10005,Sussex,Delaware,County
29113,Lincoln,Missouri,County
37109,Lincoln,North Carolina,County
37147,Pitt,North Carolina,County
48257,Kaufman,Texas,County
48467,Van Zandt,Texas,County
51057,Essex,Virginia,County
20097,Kiowa,Kansas,County
28163,Yazoo,Mississippi,County
46077,Kingsbury,South Dakota,County
13089,DeKalb,Georgia,County
17193,White,Illinois,County
26001,Alcona,Michigan,County
26123,Newaygo,Michigan,County
37155,Robeson,North Carolina,County
12093,Okeechobee,Florida,County
28133,Sunflower,Mississippi,County
29219,Warren,Missouri,County
37077,Granville,North Carolina,County
47049,Fentress,Tennessee,County
55107,Rusk,Wisconsin,County
27021,Cass,Minnesota,County
1035,Conecuh,Alabama,County
18073,Jasper,Indiana,County
40133,Seminole,Oklahoma,County
48139,Ellis,Texas,County
55105,Rock,Wisconsin,County
20089,Jewell,Kansas,County
29067,Douglas,Missouri,County
37067,Forsyth,North Carolina,County
37183,Wake,North Carolina,County
2105,Hoonah-Angoon,Alaska,CA
6021,Glenn,California,County
19165,Shelby,Iowa,County
20049,Elk,Kansas,County
29145,Newton,Missouri,County
30037,Golden Valley,Montana,County
30099,Teton,Montana,County
40035,Craig,Oklahoma,County
46123,Tripp,South Dakota,County
48151,Fisher,Texas,County
55037,Florence,Wisconsin,County
55109,St. Croix,Wisconsin,County
12109,St. Johns,Florida,County
26133,Osceola,Michigan,County
49017,Garfield,Utah,County
6003,Alpine,California,County
16059,Lemhi,Idaho,County
24023,Garrett,Maryland,County
39053,Gallia,Ohio,County
45083,Spartanburg,South Carolina,County
53029,Island,Washington,County
54091,Taylor,West Virginia,County
17141,Ogle,Illinois,County
42053,Forest,Pennsylvania,County
51101,King William,Virginia,County
51149,Prince George,Virginia,County
19057,Des Moines,Iowa,County
27165,Watonwan,Minnesota,County
51113,Madison,Virginia,County
55035,Eau Claire,Wisconsin,County
29229,Wright,Missouri,County
34027,Morris,New Jersey,County
48177,Gonzales,Texas,County
27015,Brown,Minnesota,County
38101,Ward,North Dakota,County
40047,Garfield,Oklahoma,County
12035,Flagler,Florida,County
36107,Tioga,New York,County
37169,Stokes,North Carolina,County
22011,Beauregard,Louisiana,Parish
40027,Cleveland,Oklahoma,County
51009,Amherst,Virginia,County
1095,Marshall,Alabama,County
27147,Steele,Minnesota,County
51520,Bristol,Virginia,City
51800,Suffolk,Virginia,City
6041,Marin,California,County
13245,Richmond,Georgia,County
26051,Gladwin,Michigan,County
46089,McPherson,South Dakota,County
17115,Macon,Illinois,County
21201,Robertson,Kentucky,County
31075,Grant,Nebraska,County
36103,Suffolk,New York,County
19143,Osceola,Iowa,County
29107,Lafayette,Missouri,County
39125,Paulding,Ohio,County
46049,Faulk,South Dakota,County
47141,Putnam,Tennessee,County
60030,Rose Island,American Samoa,
40005,Atoka,Oklahoma,County
54033,Harrison,West Virginia,County
8093,Park,Colorado,County
8111,San Juan,Colorado,County
37195,Wilson,North Carolina,County
45005,Allendale,South Carolina,County
49019,Grand,Utah,County
50021,Rutland,Vermont,County
20001,Allen,Kansas,County
5023,Cleburne,Arkansas,County
2100,Haines,Alaska,Borough
18089,Lake,Indiana,County
19125,Marion,Iowa,County
21167,Mercer,Kentucky,County
28073,Lamar,Mississippi,County
72149,Villalba,Puerto Rico,Muno
46101,Moody,South Dakota,County
6039,Madera,California,County
17133,Monroe,Illinois,County
20031,Coffey,Kansas,County
31149,Rock,Nebraska,County
35045,San Juan,New Mexico,County
40129,Roger Mills,Oklahoma,County
6071,San Bernardino,California,County
30015,Chouteau,Montana,County
48095,Concho,Texas,County
38029,Emmons,North Dakota,County
42073,Lawrence,Pennsylvania,County
5029,Conway,Arkansas,County
30075,Powder River,Montana,County
54003,Berkeley,West Virginia,County
53063,Spokane,Washington,County
36075,Oswego,New York,County
26049,Genesee,Michigan,County
17081,Jefferson,Illinois,County
29201,Scott,Missouri,County
42015,Bradford,Pennsylvania,County
8035,Douglas,Colorado,County
17071,Henderson,Illinois,County
22065,Madison,Louisiana,Parish
28151,Washington,Mississippi,County
38017,Cass,North Dakota,County
40141,Tillman,Oklahoma,County
51027,Buchanan,Virginia,County
51630,Fredericksburg,Virginia,City
72009,Aibonito,Puerto Rico,Muno
13017,Ben Hill,Georgia,County
13129,Gordon,Georgia,County
13235,Pulaski,Georgia,County
13293,Upson,Georgia,County
18063,Hendricks,Indiana,County
20029,Cloud,Kansas,County
39103,Medina,Ohio,County
44005,Newport,Rhode Island,County
8063,Kit Carson,Colorado,County
12086,Miami-Dade,Florida,County
17083,Jersey,Illinois,County
19059,Dickinson,Iowa,County
26083,Keweenaw,Michigan,County
28075,Lauderdale,Mississippi,County
47063,Hamblen,Tennessee,County
56017,Hot Springs,Wyoming,County
30039,Granite,Montana,County
31101,Keith,Nebraska,County
5019,Clark,Arkansas,County
13061,Clay,Georgia,County
22017,Caddo,Louisiana,Parish
26043,Dickinson,Michigan,County
42117,Tioga,Pennsylvania,County
51530,Buena Vista,Virginia,City
5031,Craighead,Arkansas,County
9013,Tolland,Connecticut,County
40091,McIntosh,Oklahoma,County
40115,Ottawa,Oklahoma,County
20151,Pratt,Kansas,County
38093,Stutsman,North Dakota,County
47185,White,Tennessee,County
20095,Kingman,Kansas,County
22083,Richland,Louisiana,Parish
48419,Shelby,Texas,County
48433,Stonewall,Texas,County
